,PARTIDO,NUM_VOTOS,PORCENTAJE
2911,Validos,325,"98,48484848484848484848484848484848484848"
701,Validos,360,"99,4475138121546961325966850828729281768"
2129,Validos,426,"99,3006993006993006993006993006993006993"
2945,Validos,334,"99,70149253731343283582089552238805970149"
4509,Validos,417,100
3472,Validos,470,"98,94736842105263157894736842105263157895"
3489,Validos,547,"99,27404718693284936479128856624319419238"
1942,Validos,322,"99,07692307692307692307692307692307692308"
5971,Validos,461,"99,13978494623655913978494623655913978495"
2962,Validos,276,"98,57142857142857142857142857142857142857"
4883,Validos,427,"99,53379953379953379953379953379953379953"
4288,Validos,341,"99,70760233918128654970760233918128654971"
1959,Validos,387,"99,23076923076923076923076923076923076923"
3523,Validos,322,"99,38271604938271604938271604938271604938"
4560,Validos,313,100
4152,Validos,354,"98,8826815642458100558659217877094972067"
1976,Validos,434,"98,86104783599088838268792710706150341686"
3506,Validos,309,"99,35691318327974276527331189710610932476"
480,Validos,521,"99,04942965779467680608365019011406844106"
1993,Validos,572,"99,13344887348353552859618717504332755633"
5614,Validos,454,"99,56140350877192982456140350877192982456"
5342,Validos,522,"99,23954372623574144486692015209125475285"
735,Validos,355,"98,61111111111111111111111111111111111111"
2010,Validos,605,"99,34318555008210180623973727422003284072"
2996,Validos,448,"99,11504424778761061946902654867256637168"
4543,Validos,416,"98,57819905213270142180094786729857819905"
5189,Validos,534,"98,70609981515711645101663585951940850277"
2027,Validos,379,"97,93281653746770025839793281653746770026"
344,Validos,375,"99,73404255319148936170212765957446808511"
2146,Validos,381,"99,73821989528795811518324607329842931937"
497,Validos,517,"99,23224568138195777351247600767754318618"
4492,Validos,380,"98,19121447028423772609819121447028423773"
2231,Validos,365,"98,11827956989247311827956989247311827957"
5546,Validos,405,"98,54014598540145985401459854014598540146"
5223,Validos,503,"99,40711462450592885375494071146245059289"
667,Validos,297,100
2248,Validos,406,"99,26650366748166259168704156479217603912"
3370,Validos,390,"98,7341772151898734177215189873417721519"
378,Validos,354,"99,15966386554621848739495798319327731092"
4271,Validos,375,"99,46949602122015915119363395225464190981"
2265,Validos,388,"98,22784810126582278481012658227848101266"
3353,Validos,617,"97,62658227848101265822784810126582278481"
3421,Validos,468,"99,3630573248407643312101910828025477707"
2877,Validos,297,99
2282,Validos,387,"98,97698209718670076726342710997442455243"
157,Validos,355,"99,43977591036414565826330532212885154062"
4322,Validos,327,100
5529,Validos,395,"98,25870646766169154228855721393034825871"
2299,Validos,393,"98,99244332493702770780856423173803526448"
3336,Validos,587,"98,82154882154882154882154882154882154882"
4203,Validos,332,"99,10447761194029850746268656716417910448"
650,Validos,331,100
2316,Validos,369,100
4985,Validos,500,"98,61932938856015779092702169625246548323"
4475,Validos,566,"99,64788732394366197183098591549295774648"
5359,Validos,508,"99,41291585127201565557729941291585127202"
3098,Validos,268,"99,25925925925925925925925925925925925926"
2197,Validos,310,"99,35897435897435897435897435897435897436"
3404,Validos,419,"99,28909952606635071090047393364928909953"
463,Validos,453,100
2180,Validos,303,100
5563,Validos,426,"99,53271028037383177570093457943925233645"
3387,Validos,390,"98,7341772151898734177215189873417721519"
3030,Validos,399,"98,51851851851851851851851851851851851852"
5988,Validos,409,"99,27184466019417475728155339805825242718"
4900,Validos,373,"99,46666666666666666666666666666666666667"
2214,Validos,369,"98,66310160427807486631016042780748663102"
2163,Validos,348,"98,58356940509915014164305949008498583569"
4186,Validos,361,"99,17582417582417582417582417582417582418"
72,Validos,498,"98,03149606299212598425196850393700787402"
2894,Validos,305,"98,38709677419354838709677419354838709677"
684,Validos,345,"99,4236311239193083573487031700288184438"
223,Votantes,590,"74,30730478589420654911838790931989924433"
512,Votantes,418,"77,98507462686567164179104477611940298507"
461,Votantes,453,"81,91681735985533453887884267631103074141"
6054,Votantes,519,"79,23664122137404580152671755725190839695"
6037,Votantes,495,"74,32432432432432432432432432432432432432"
495,Votantes,521,"74,21652421652421652421652421652421652422"
954,Votantes,374,"77,11340206185567010309278350515463917526"
971,Votantes,498,"78,67298578199052132701421800947867298578"
5901,Votantes,758,"81,50537634408602150537634408602150537634"
2,Votantes,343,"78,31050228310502283105022831050228310502"
121,Votantes,327,"77,48815165876777251184834123222748815166"
6122,Votantes,487,"63,16472114137483787289234760051880674449"
206,Votantes,538,"79,94056463595839524517087667161961367013"
138,Votantes,344,"80,75117370892018779342723004694835680751"
529,Votantes,408,"78,16091954022988505747126436781609195402"
478,Votantes,526,"75,14285714285714285714285714285714285714"
988,Votantes,393,"78,28685258964143426294820717131474103586"
172,Votantes,515,"80,46875"
937,Votantes,395,"78,84231536926147704590818363273453093812"
87,Votantes,653,"79,73137973137973137973137973137973137973"
835,Votantes,354,"66,54135338345864661654135338345864661654"
291,Votantes,442,"75,29812606473594548551959114139693356048"
665,Votantes,297,"75,18987341772151898734177215189873417722"
376,Votantes,357,"80,40540540540540540540540540540540540541"
818,Votantes,573,"76,91275167785234899328859060402684563758"
6173,Votantes,584,73
5952,Votantes,451,"70,35881435257410296411856474258970358814"
682,Votantes,347,"79,04328018223234624145785876993166287016"
6139,Votantes,548,"74,05405405405405405405405405405405405405"
5986,Votantes,412,"65,81469648562300319488817891373801916933"
699,Votantes,362,"74,48559670781893004115226337448559670782"
801,Votantes,426,"74,47552447552447552447552447552447552448"
308,Votantes,494,"74,62235649546827794561933534743202416918"
359,Votantes,434,"77,36185383244206773618538324420677361854"
70,Votantes,508,"78,03379416282642089093701996927803379416"
716,Votantes,332,"73,45132743362831858407079646017699115044"
784,Votantes,384,"69,06474820143884892086330935251798561151"
53,Votantes,478,"76,97262479871175523349436392914653784219"
325,Votantes,325,"74,03189066059225512528473804100227790433"
733,Votantes,360,"73,46938775510204081632653061224489795918"
342,Votantes,376,"71,61904761904761904761904761904761904762"
767,Votantes,389,"74,66410748560460652591170825335892514395"
750,Votantes,399,"77,02702702702702702702702702702702702703"
5969,Votantes,465,"68,48306332842415316642120765832106038292"
648,Votantes,331,"76,62037037037037037037037037037037037037"
393,Votantes,354,"77,12418300653594771241830065359477124183"
852,Votantes,596,"71,89384800965018094089264173703256936068"
6105,Votantes,484,"64,61949265687583444592790387182910547397"
5918,Votantes,498,"76,73343605546995377503852080123266563945"
444,Votantes,452,"83,39483394833948339483394833948339483395"
240,Votantes,411,"76,53631284916201117318435754189944134078"
563,Votantes,411,"76,11111111111111111111111111111111111111"
920,Votantes,415,"74,90974729241877256317689530685920577617"
427,Votantes,533,"78,84615384615384615384615384615384615385"
19,Votantes,407,"81,89134808853118712273641851106639839034"
6020,Votantes,169,"72,22222222222222222222222222222222222222"
580,Votantes,440,"75,34246575342465753424657534246575342466"
104,Votantes,331,"75,57077625570776255707762557077625570776"
903,Votantes,374,"73,33333333333333333333333333333333333333"
257,Votantes,442,"77,40805604203152364273204903677758318739"
546,Votantes,327,"73,98190045248868778280542986425339366516"
6156,Votantes,528,"75,75322812051649928263988522238163558106"
189,Votantes,568,"83,65243004418262150220913107511045655376"
886,Votantes,311,"73,34905660377358490566037735849056603774"
410,Votantes,535,"78,90855457227138643067846607669616519174"
614,Votantes,463,"76,02627257799671592775041050903119868637"
5935,Votantes,402,"68,83561643835616438356164383561643835616"
274,Votantes,553,"76,80555555555555555555555555555555555556"
155,Votantes,357,"80,22471910112359550561797752808988764045"
6071,Votantes,477,"72,6027397260273972602739726027397260274"
631,Votantes,486,"75,11591962905718701700154559505409582689"
869,Votantes,318,"74,29906542056074766355140186915887850467"
36,Votantes,587,"78,58099062918340026773761713520749665328"
6003,Votantes,452,"61,49659863945578231292517006802721088435"
597,Votantes,439,"73,04492512479201331114808652246256239601"
6088,Votantes,538,"73,49726775956284153005464480874316939891"
4813,Votantes,431,"71,59468438538205980066445182724252491694"
1022,Votantes,448,"75,16778523489932885906040268456375838926"
3606,Votantes,429,"76,3345195729537366548042704626334519573"
3589,Votantes,409,"77,16981132075471698113207547169811320755"
3572,Votantes,365,"76,20041753653444676409185803757828810021"
5170,Votantes,546,"73,68421052631578947368421052631578947368"
3555,Votantes,445,"66,2202380952380952380952380952380952381"
3538,Votantes,454,"69,31297709923664122137404580152671755725"
5153,Votantes,526,"70,7940780619111709286675639300134589502"
3521,Votantes,324,"66,52977412731006160164271047227926078029"
5187,Votantes,541,"73,90710382513661202185792349726775956284"
3487,Votantes,551,"63,69942196531791907514450867052023121387"
3470,Votantes,475,"66,06397774687065368567454798331015299026"
3453,Votantes,409,"72,64653641207815275310834813499111900533"
5204,Votantes,501,"75,5656108597285067873303167420814479638"
3436,Votantes,395,"73,55679702048417132216014897579143389199"
3504,Votantes,311,"68,80530973451327433628318584070796460177"
3419,Votantes,471,"69,26470588235294117647058823529411764706"
3623,Votantes,454,"75,41528239202657807308970099667774086379"
3657,Votantes,438,"72,15815485996705107084019769357495881384"
3844,Votantes,478,"70,39764359351988217967599410898379970545"
3827,Votantes,469,"70,52631578947368421052631578947368421053"
3810,Votantes,475,"68,64161849710982658959537572254335260116"
5102,Votantes,467,"78,88513513513513513513513513513513513514"
3793,Votantes,331,"71,33620689655172413793103448275862068966"
3776,Votantes,291,"67,51740139211136890951276102088167053364"
3640,Votantes,425,"75,22123893805309734513274336283185840708"
3759,Votantes,385,"72,91666666666666666666666666666666666667"
5119,Votantes,445,"77,5261324041811846689895470383275261324"
3725,Votantes,382,"74,75538160469667318982387475538160469667"
3708,Votantes,586,"74,27122940430925221799746514575411913815"
3691,Votantes,539,"75,06963788300835654596100278551532033426"
5136,Votantes,531,"70,14531043593130779392338177014531043593"
3674,Votantes,364,"70,67961165048543689320388349514563106796"
3742,Votantes,362,"74,02862985685071574642126789366053169734"
5085,Votantes,416,"82,70377733598409542743538767395626242545"
3402,Votantes,422,"70,216306156405990016638935108153078203"
5221,Votantes,506,"72,59684361549497847919655667144906743185"
3130,Votantes,322,"57,80969479353680430879712746858168761221"
3113,Votantes,296,"62,97872340425531914893617021276595744681"
3096,Votantes,270,"63,3802816901408450704225352112676056338"
3079,Votantes,538,"69,15167095115681233933161953727506426735"
5306,Votantes,526,"78,74251497005988023952095808383233532934"
3062,Votantes,547,"68,89168765743073047858942065491183879093"
5289,Votantes,346,"67,71037181996086105675146771037181996086"
3045,Votantes,440,"74,19898819561551433389544688026981450253"
5323,Votantes,459,"71,94357366771159874608150470219435736677"
3011,Votantes,483,"70,61403508771929824561403508771929824561"
2994,Votantes,452,"69,00763358778625954198473282442748091603"
2977,Votantes,294,"59,6348884381338742393509127789046653144"
2960,Votantes,280,"60,86956521739130434782608695652173913043"
5340,Votantes,526,"77,92592592592592592592592592592592592593"
3028,Votantes,405,"72,19251336898395721925133689839572192513"
3385,Votantes,395,"75,23809523809523809523809523809523809524"
3147,Votantes,331,"56,19694397283531409168081494057724957555"
3181,Votantes,526,"68,40052015604681404421326397919375812744"
3368,Votantes,395,"79,31726907630522088353413654618473895582"
3351,Votantes,632,"80,10139416983523447401774397972116603295"
3334,Votantes,594,"81,70563961485557083906464924346629986245"
5238,Votantes,402,"65,57911908646003262642740619902120717781"
3317,Votantes,609,"66,70317634173055859802847754654983570646"
3300,Votantes,542,"65,45893719806763285024154589371980676329"
3164,Votantes,526,"67,34955185659411011523687580025608194622"
3283,Votantes,485,"73,48484848484848484848484848484848484848"
5255,Votantes,345,"78,5876993166287015945330296127562642369"
3249,Votantes,493,"66,80216802168021680216802168021680216802"
3232,Votantes,479,"64,64237516869095816464237516869095816464"
3215,Votantes,373,"65,0959860383944153577661431064572425829"
5272,Votantes,323,"77,08830548926014319809069212410501193317"
3198,Votantes,350,"69,44444444444444444444444444444444444444"
3266,Votantes,450,"77,18696397941680960548885077186963979417"
2943,Votantes,335,"65,94488188976377952755905511811023622047"
3861,Votantes,307,"73,62110311750599520383693045563549160671"
3895,Votantes,486,"77,14285714285714285714285714285714285714"
4558,Votantes,313,"63,74745417515274949083503054989816700611"
4541,Votantes,422,"70,56856187290969899665551839464882943144"
4524,Votantes,396,"68,3937823834196891191709844559585492228"
4898,Votantes,375,"73,52941176470588235294117647058823529412"
4507,Votantes,417,"70,55837563451776649746192893401015228426"
4490,Votantes,387,"69,98191681735985533453887884267631103074"
4881,Votantes,429,"62,08393632416787264833574529667149059334"
4473,Votantes,568,"65,89327146171693735498839907192575406032"
4915,Votantes,374,"71,10266159695817490494296577946768060837"
4439,Votantes,288,"68,73508353221957040572792362768496420048"
4422,Votantes,306,"65,80645161290322580645161290322580645161"
4405,Votantes,309,"73,39667458432304038004750593824228028504"
4932,Votantes,537,"72,37196765498652291105121293800539083558"
4388,Votantes,353,"67,49521988527724665391969407265774378585"
4456,Votantes,301,"64,7311827956989247311827956989247311828"
4371,Votantes,340,"68,68686868686868686868686868686868686869"
4575,Votantes,361,"65,04504504504504504504504504504504504505"
4609,Votantes,558,75
4796,Votantes,398,"68,38487972508591065292096219931271477663"
4779,Votantes,536,"70,6192358366271409749670619235836627141"
4762,Votantes,497,71
4830,Votantes,323,"72,42152466367713004484304932735426008969"
4745,Votantes,460,"63,10013717421124828532235939643347050754"
4728,Votantes,621,"71,05263157894736842105263157894736842105"
4592,Votantes,482,"76,38668779714738510301109350237717908082"
4711,Votantes,511,"70,58011049723756906077348066298342541436"
4847,Votantes,325,"74,71264367816091954022988505747126436782"
4677,Votantes,467,"68,07580174927113702623906705539358600583"
